id,competitionid,competitionname,seasonid,seasonname,matchid,matchname,matchdate,timemin,timesec,contestantid,contestantname,playerid,playername,eventname,openplaypass,tackle,shot,shotontarget,goal,expectedgoals,x,y
2680002685,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,dwjp8qplfbk7z5iygrc9ej8yc,MTK vs Ferencváros,2024-04-28 00:00:00,10,46,b3o0wckz4w3fusytybpgxftgm,Ferencvárosi TC,4fhphwmt42via076lamuez3yt,H. Maïga,Attempt Saved,0,0,1,0,0,0.030013843,81.27,38.22
2680008641,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,dwjp8qplfbk7z5iygrc9ej8yc,MTK vs Ferencváros,2024-04-28 00:00:00,16,12,ad5l7of8nxlt7c7uyf5pjiy14,MTK Budapest,1eltcaof2l3k8ynctmubc43x1,K. Németh,Miss,0,0,1,0,0,0.064821288,95.87,34.48
2680009305,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,dwjp8qplfbk7z5iygrc9ej8yc,MTK vs Ferencváros,2024-04-28 00:00:00,16,51,ad5l7of8nxlt7c7uyf5pjiy14,MTK Budapest,eaabxaonk75x5k5nk48pvmb4l,I. Bognár,Miss,0,0,1,0,0,0.017958699,74.97,45.29
2680011609,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,dwjp8qplfbk7z5iygrc9ej8yc,MTK vs Ferencváros,2024-04-28 00:00:00,18,36,b3o0wckz4w3fusytybpgxftgm,Ferencvárosi TC,dgdazk7jehdrtovosvcl5as5w,B. Katona,Miss,0,0,1,0,0,0.07008183,84.63,38.49
2680022193,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,dwjp8qplfbk7z5iygrc9ej8yc,MTK vs Ferencváros,2024-04-28 00:00:00,26,21,b3o0wckz4w3fusytybpgxftgm,Ferencvárosi TC,czwpkn0tomppb4bdgd2bnb8wl,K. Kodro,Goal,0,0,1,1,1,0.410295427,98.39,32.37
2680024713,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,dwjp8qplfbk7z5iygrc9ej8yc,MTK vs Ferencváros,2024-04-28 00:00:00,28,25,b3o0wckz4w3fusytybpgxftgm,Ferencvárosi TC,3r7d9llia7ygjfwxubh5wdj4k,K. Lisztes,Attempt Saved,0,0,1,1,0,0.074059375,89.15,44.74
2680025619,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,dwjp8qplfbk7z5iygrc9ej8yc,MTK vs Ferencváros,2024-04-28 00:00:00,29,7,b3o0wckz4w3fusytybpgxftgm,Ferencvárosi TC,dgdazk7jehdrtovosvcl5as5w,B. Katona,Miss,0,0,1,0,0,0.027687769,89.36,46.85
2680027409,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,dwjp8qplfbk7z5iygrc9ej8yc,MTK vs Ferencváros,2024-04-28 00:00:00,30,28,ad5l7of8nxlt7c7uyf5pjiy14,MTK Budapest,1eltcaof2l3k8ynctmubc43x1,K. Németh,Goal,0,0,1,1,1,0.430243552,100.28,31.82
2680031679,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,dwjp8qplfbk7z5iygrc9ej8yc,MTK vs Ferencváros,2024-04-28 00:00:00,33,51,b3o0wckz4w3fusytybpgxftgm,Ferencvárosi TC,8mtj7up8cndoplla9fey0pyvp,C. Ramírez,Miss,0,0,1,0,0,0.012173032,74.45,32.98
2680036197,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,dwjp8qplfbk7z5iygrc9ej8yc,MTK vs Ferencváros,2024-04-28 00:00:00,38,15,b3o0wckz4w3fusytybpgxftgm,Ferencvárosi TC,ycn7524hxffwsaxgv849s8dm,E. Sevikyan,Miss,0,0,1,0,0,0.087162174,88.2,31.55
2680036215,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,dwjp8qplfbk7z5iygrc9ej8yc,MTK vs Ferencváros,2024-04-28 00:00:00,38,17,b3o0wckz4w3fusytybpgxftgm,Ferencvárosi TC,qdps8zk6hj05vdxgoyvy0acq,M. Ben Romdhane,Attempt Saved,0,0,1,0,0,0.063022748,100.59,25.84
2680044211,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,dwjp8qplfbk7z5iygrc9ej8yc,MTK vs Ferencváros,2024-04-28 00:00:00,47,28,b3o0wckz4w3fusytybpgxftgm,Ferencvárosi TC,3r7d9llia7ygjfwxubh5wdj4k,K. Lisztes,Goal,0,0,1,1,1,0.012964528,70.98,56.03
2680068543,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,dwjp8qplfbk7z5iygrc9ej8yc,MTK vs Ferencváros,2024-04-28 00:00:00,47,17,b3o0wckz4w3fusytybpgxftgm,Ferencvárosi TC,ycn7524hxffwsaxgv849s8dm,E. Sevikyan,Attempt Saved,0,0,1,1,0,0.314602226,94.71,43.93
2680074075,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,dwjp8qplfbk7z5iygrc9ej8yc,MTK vs Ferencváros,2024-04-28 00:00:00,52,40,ad5l7of8nxlt7c7uyf5pjiy14,MTK Budapest,eaabxaonk75x5k5nk48pvmb4l,I. Bognár,Attempt Saved,0,0,1,1,0,0.100170776,90.83,28.36
2680079817,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,dwjp8qplfbk7z5iygrc9ej8yc,MTK vs Ferencváros,2024-04-28 00:00:00,58,38,b3o0wckz4w3fusytybpgxftgm,Ferencvárosi TC,4z8clxrl634bpqd7fsibjvpbd,I. Aaneba,Miss,0,0,1,0,0,0.123090275,97.23,32.23
2680086825,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,dwjp8qplfbk7z5iygrc9ej8yc,MTK vs Ferencváros,2024-04-28 00:00:00,65,58,b3o0wckz4w3fusytybpgxftgm,Ferencvárosi TC,ycn7524hxffwsaxgv849s8dm,E. Sevikyan,Miss,0,0,1,0,0,0.085224524,99.65,28.42
2680088059,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,dwjp8qplfbk7z5iygrc9ej8yc,MTK vs Ferencváros,2024-04-28 00:00:00,67,1,ad5l7of8nxlt7c7uyf5pjiy14,MTK Budapest,1eltcaof2l3k8ynctmubc43x1,K. Németh,Attempt Saved,0,0,1,0,0,0.137738332,96.18,30.87
2680098883,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,dwjp8qplfbk7z5iygrc9ej8yc,MTK vs Ferencváros,2024-04-28 00:00:00,76,18,ad5l7of8nxlt7c7uyf5pjiy14,MTK Budapest,1eltcaof2l3k8ynctmubc43x1,K. Németh,Attempt Saved,0,0,1,1,0,0.533749998,91.77,35.02
2680108747,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,dwjp8qplfbk7z5iygrc9ej8yc,MTK vs Ferencváros,2024-04-28 00:00:00,87,25,b3o0wckz4w3fusytybpgxftgm,Ferencvárosi TC,8valsnhbduyzqrepgw5vaedbd,T. Kehinde,Attempt Saved,0,0,1,1,0,0.040629741,93.45,23.05
2680111449,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,dwjp8qplfbk7z5iygrc9ej8yc,MTK vs Ferencváros,2024-04-28 00:00:00,90,46,ad5l7of8nxlt7c7uyf5pjiy14,MTK Budapest,1eltcaof2l3k8ynctmubc43x1,K. Németh,Attempt Saved,0,0,1,1,0,0.014805,94.82,17.34
2680112471,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,dwjp8qplfbk7z5iygrc9ej8yc,MTK vs Ferencváros,2024-04-28 00:00:00,91,53,ad5l7of8nxlt7c7uyf5pjiy14,MTK Budapest,e682lrnq4i6espsj0wmybyesq,M. Kovács,Attempt Saved,0,0,1,1,0,0.076177098,92.09,21.49
2680113503,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,dwjp8qplfbk7z5iygrc9ej8yc,MTK vs Ferencváros,2024-04-28 00:00:00,92,56,ad5l7of8nxlt7c7uyf5pjiy14,MTK Budapest,36haurik255ui3s3i8eetw1jp,Z. Stieber,Miss,0,0,1,0,0,0.019218119,78.44,27.27
2680113563,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,dwjp8qplfbk7z5iygrc9ej8yc,MTK vs Ferencváros,2024-04-28 00:00:00,92,58,ad5l7of8nxlt7c7uyf5pjiy14,MTK Budapest,8agzalfqtrz6d0561fg3vggyd,G. Kocsis,Attempt Saved,0,0,1,1,0,0.114395723,92.51,26.45
2680113611,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,dwjp8qplfbk7z5iygrc9ej8yc,MTK vs Ferencváros,2024-04-28 00:00:00,93,5,ad5l7of8nxlt7c7uyf5pjiy14,MTK Budapest,ejiwtatmq872qcb4sokrupses,B. Végh,Miss,0,0,1,0,0,0.063235194,94.82,33.73
2679781355,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,dwtrxdk2zlbsafwq2awmrcx78,Kisvárda vs Fehérvár,2024-04-28 00:00:00,2,5,aebm5g2ss8l4r09xu95hpwtwo,Fehérvár FC,c6b0b4fr003vrj6r8r1dq4bqi,M. Karamoko,Miss,0,0,1,0,0,0.089192353,95.97,36.45
2679790699,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,dwtrxdk2zlbsafwq2awmrcx78,Kisvárda vs Fehérvár,2024-04-28 00:00:00,7,2,8raew9whdfuuvsedk0pyiwc5d,Kisvárda Master Good FC,4st5ccgizj20ff7syb5ie7pw5,J. Navrátil,Miss,0,0,1,0,0,0.030066116,97.97,19.92
2679801719,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,dwtrxdk2zlbsafwq2awmrcx78,Kisvárda vs Fehérvár,2024-04-28 00:00:00,13,36,8raew9whdfuuvsedk0pyiwc5d,Kisvárda Master Good FC,6v8bwumgb3gsxiqrb9yfnoi51,J. Mešanović,Attempt Saved,0,0,1,1,0,0.196475282,96.92,32.23
2679802589,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,dwtrxdk2zlbsafwq2awmrcx78,Kisvárda vs Fehérvár,2024-04-28 00:00:00,14,12,8raew9whdfuuvsedk0pyiwc5d,Kisvárda Master Good FC,at6twt8q3tztl961wihxnes4p,B. Melnyk,Post,0,0,1,0,0,0.085731372,88.52,30.74
2679804623,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,dwtrxdk2zlbsafwq2awmrcx78,Kisvárda vs Fehérvár,2024-04-28 00:00:00,15,37,8raew9whdfuuvsedk0pyiwc5d,Kisvárda Master Good FC,7zr1isme3pficq2rqwcjmfcvd,R. Makowski,Attempt Saved,0,0,1,1,0,0.026213031,83.27,21.96
2679805657,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,dwtrxdk2zlbsafwq2awmrcx78,Kisvárda vs Fehérvár,2024-04-28 00:00:00,16,10,8raew9whdfuuvsedk0pyiwc5d,Kisvárda Master Good FC,9ctpmn5l6mprzj4jk2g7grvmd,B. Matić,Attempt Saved,0,0,1,1,0,0.052611705,95.45,30.6
2679808969,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,dwtrxdk2zlbsafwq2awmrcx78,Kisvárda vs Fehérvár,2024-04-28 00:00:00,18,16,aebm5g2ss8l4r09xu95hpwtwo,Fehérvár FC,c6b0b4fr003vrj6r8r1dq4bqi,M. Karamoko,Attempt Saved,0,0,1,1,0,0.096956693,94.71,42.57
2679809837,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,dwtrxdk2zlbsafwq2awmrcx78,Kisvárda vs Fehérvár,2024-04-28 00:00:00,18,51,8raew9whdfuuvsedk0pyiwc5d,Kisvárda Master Good FC,7zr1isme3pficq2rqwcjmfcvd,R. Makowski,Miss,0,0,1,0,0,0.033261903,79.91,39.37
2679818369,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,dwtrxdk2zlbsafwq2awmrcx78,Kisvárda vs Fehérvár,2024-04-28 00:00:00,23,51,aebm5g2ss8l4r09xu95hpwtwo,Fehérvár FC,4b9srd007t7rlrysmgxmwpuy1,T. Christensen,Miss,0,0,1,0,0,0.076524936,79.7,33.66
2679820367,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,dwtrxdk2zlbsafwq2awmrcx78,Kisvárda vs Fehérvár,2024-04-28 00:00:00,24,58,aebm5g2ss8l4r09xu95hpwtwo,Fehérvár FC,c6b0b4fr003vrj6r8r1dq4bqi,M. Karamoko,Miss,0,0,1,0,0,0.115078203,101.12,39.17
2679826995,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,dwtrxdk2zlbsafwq2awmrcx78,Kisvárda vs Fehérvár,2024-04-28 00:00:00,28,44,8raew9whdfuuvsedk0pyiwc5d,Kisvárda Master Good FC,at6twt8q3tztl961wihxnes4p,B. Melnyk,Attempt Saved,0,0,1,1,0,0.048569635,89.57,22.92
2679827255,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,dwtrxdk2zlbsafwq2awmrcx78,Kisvárda vs Fehérvár,2024-04-28 00:00:00,28,51,8raew9whdfuuvsedk0pyiwc5d,Kisvárda Master Good FC,7zr1isme3pficq2rqwcjmfcvd,R. Makowski,Post,0,0,1,0,0,0.081667721,82.22,33.86
2679833659,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,dwtrxdk2zlbsafwq2awmrcx78,Kisvárda vs Fehérvár,2024-04-28 00:00:00,32,34,8raew9whdfuuvsedk0pyiwc5d,Kisvárda Master Good FC,6v8bwumgb3gsxiqrb9yfnoi51,J. Mešanović,Miss,0,0,1,0,0,0.224772871,97.55,33.66
2679838761,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,dwtrxdk2zlbsafwq2awmrcx78,Kisvárda vs Fehérvár,2024-04-28 00:00:00,37,25,aebm5g2ss8l4r09xu95hpwtwo,Fehérvár FC,7rab0njexqg3v2jje6vrkd08a,N. Gradišar,Attempt Saved,0,0,1,1,0,0.092057444,96.6,33.73
2679841515,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,dwtrxdk2zlbsafwq2awmrcx78,Kisvárda vs Fehérvár,2024-04-28 00:00:00,42,20,aebm5g2ss8l4r09xu95hpwtwo,Fehérvár FC,4b9srd007t7rlrysmgxmwpuy1,T. Christensen,Attempt Saved,0,0,1,0,0,0.039727472,86.84,27.68
2679842057,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,dwtrxdk2zlbsafwq2awmrcx78,Kisvárda vs Fehérvár,2024-04-28 00:00:00,43,22,aebm5g2ss8l4r09xu95hpwtwo,Fehérvár FC,4beu7c85f1ltnairjxjmceqne,M. Katona,Attempt Saved,0,0,1,0,0,0.058516715,94.61,48.08
2679879525,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,dwtrxdk2zlbsafwq2awmrcx78,Kisvárda vs Fehérvár,2024-04-28 00:00:00,52,27,8raew9whdfuuvsedk0pyiwc5d,Kisvárda Master Good FC,eharp7lvglpg01jipv5jsxs5x,D. Camaj,Goal,0,0,1,1,1,0.7884,92.93,34.0
2679883029,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,dwtrxdk2zlbsafwq2awmrcx78,Kisvárda vs Fehérvár,2024-04-28 00:00:00,54,37,8raew9whdfuuvsedk0pyiwc5d,Kisvárda Master Good FC,6v8bwumgb3gsxiqrb9yfnoi51,J. Mešanović,Attempt Saved,0,0,1,0,0,0.112176582,96.08,30.67
2679883643,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,dwtrxdk2zlbsafwq2awmrcx78,Kisvárda vs Fehérvár,2024-04-28 00:00:00,55,1,8raew9whdfuuvsedk0pyiwc5d,Kisvárda Master Good FC,6sowdlyi69dy1e5qk0ggnicd0,T. Lippai,Miss,0,0,1,0,0,0.023347007,95.03,41.41
2679899977,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,dwtrxdk2zlbsafwq2awmrcx78,Kisvárda vs Fehérvár,2024-04-28 00:00:00,64,26,aebm5g2ss8l4r09xu95hpwtwo,Fehérvár FC,29shn7qwy1i83sje5raxw5otl,S. Schön,Miss,0,0,1,0,0,0.03307746,92.09,48.55
2679906143,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,dwtrxdk2zlbsafwq2awmrcx78,Kisvárda vs Fehérvár,2024-04-28 00:00:00,67,48,aebm5g2ss8l4r09xu95hpwtwo,Fehérvár FC,4b9srd007t7rlrysmgxmwpuy1,T. Christensen,Miss,0,0,1,0,0,0.056677148,81.06,39.98
2679917437,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,dwtrxdk2zlbsafwq2awmrcx78,Kisvárda vs Fehérvár,2024-04-28 00:00:00,73,31,8raew9whdfuuvsedk0pyiwc5d,Kisvárda Master Good FC,95hqgk7y1q0bgd44240axygh5,B. Ötvös,Attempt Saved,0,0,1,0,0,0.034611899,94.08,45.63
2679920587,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,dwtrxdk2zlbsafwq2awmrcx78,Kisvárda vs Fehérvár,2024-04-28 00:00:00,75,5,8raew9whdfuuvsedk0pyiwc5d,Kisvárda Master Good FC,6v8bwumgb3gsxiqrb9yfnoi51,J. Mešanović,Miss,0,0,1,0,0,0.067740254,97.02,30.74
2679920653,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,dwtrxdk2zlbsafwq2awmrcx78,Kisvárda vs Fehérvár,2024-04-28 00:00:00,75,6,8raew9whdfuuvsedk0pyiwc5d,Kisvárda Master Good FC,6sowdlyi69dy1e5qk0ggnicd0,T. Lippai,Miss,0,0,1,0,0,0.143038422,99.54,36.86
2679931205,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,dwtrxdk2zlbsafwq2awmrcx78,Kisvárda vs Fehérvár,2024-04-28 00:00:00,81,13,8raew9whdfuuvsedk0pyiwc5d,Kisvárda Master Good FC,9ctpmn5l6mprzj4jk2g7grvmd,B. Matić,Miss,0,0,1,0,0,0.080379672,96.81,35.16
2679934823,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,dwtrxdk2zlbsafwq2awmrcx78,Kisvárda vs Fehérvár,2024-04-28 00:00:00,83,58,8raew9whdfuuvsedk0pyiwc5d,Kisvárda Master Good FC,1hdf5mit5sn8g9vguj2grq3u1,M. Spasić,Miss,0,0,1,0,0,0.287490636,97.02,27.54
2679939759,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,dwtrxdk2zlbsafwq2awmrcx78,Kisvárda vs Fehérvár,2024-04-28 00:00:00,89,13,8raew9whdfuuvsedk0pyiwc5d,Kisvárda Master Good FC,9drwcwbts7cqrx6dn3ged3re2,M. Ilievski,Attempt Saved,0,0,1,1,0,0.092087023,94.08,23.12
2679940489,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,dwtrxdk2zlbsafwq2awmrcx78,Kisvárda vs Fehérvár,2024-04-28 00:00:00,89,57,8raew9whdfuuvsedk0pyiwc5d,Kisvárda Master Good FC,95hqgk7y1q0bgd44240axygh5,B. Ötvös,Miss,0,0,1,0,0,0.030072527,95.76,47.67
2679941023,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,dwtrxdk2zlbsafwq2awmrcx78,Kisvárda vs Fehérvár,2024-04-28 00:00:00,90,29,8raew9whdfuuvsedk0pyiwc5d,Kisvárda Master Good FC,9drwcwbts7cqrx6dn3ged3re2,M. Ilievski,Attempt Saved,0,0,1,1,0,0.35013333,94.4,42.3
2679941153,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,dwtrxdk2zlbsafwq2awmrcx78,Kisvárda vs Fehérvár,2024-04-28 00:00:00,90,37,8raew9whdfuuvsedk0pyiwc5d,Kisvárda Master Good FC,95hqgk7y1q0bgd44240axygh5,B. Ötvös,Miss,0,0,1,0,0,0.023757629,80.43,50.05
2681711085,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,dysfr5isb95z3jhmb7gx8jggk,Fehérvár vs MTK,2024-05-03 00:00:00,2,35,aebm5g2ss8l4r09xu95hpwtwo,Fehérvár FC,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,Attempt Saved,0,0,1,1,0,0.234826833,96.71,34.27
2681722749,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,dysfr5isb95z3jhmb7gx8jggk,Fehérvár vs MTK,2024-05-03 00:00:00,11,40,aebm5g2ss8l4r09xu95hpwtwo,Fehérvár FC,4b9srd007t7rlrysmgxmwpuy1,T. Christensen,Miss,0,0,1,0,0,0.044984702,80.85,41.21
2681733699,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,dysfr5isb95z3jhmb7gx8jggk,Fehérvár vs MTK,2024-05-03 00:00:00,16,54,aebm5g2ss8l4r09xu95hpwtwo,Fehérvár FC,4b9srd007t7rlrysmgxmwpuy1,T. Christensen,Miss,0,0,1,0,0,0.221966609,98.07,37.13
2681742893,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,dysfr5isb95z3jhmb7gx8jggk,Fehérvár vs MTK,2024-05-03 00:00:00,22,12,aebm5g2ss8l4r09xu95hpwtwo,Fehérvár FC,4beu7c85f1ltnairjxjmceqne,M. Katona,Goal,0,0,1,1,1,0.433084428,97.86,41.96
2681751659,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,dysfr5isb95z3jhmb7gx8jggk,Fehérvár vs MTK,2024-05-03 00:00:00,28,11,aebm5g2ss8l4r09xu95hpwtwo,Fehérvár FC,29shn7qwy1i83sje5raxw5otl,S. Schön,Attempt Saved,0,0,1,0,0,0.020128656,90.2,45.08
2681753835,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,dysfr5isb95z3jhmb7gx8jggk,Fehérvár vs MTK,2024-05-03 00:00:00,29,40,aebm5g2ss8l4r09xu95hpwtwo,Fehérvár FC,c6b0b4fr003vrj6r8r1dq4bqi,M. Karamoko,Attempt Saved,0,0,1,1,0,0.03293211,102.8,44.88
2681756047,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,dysfr5isb95z3jhmb7gx8jggk,Fehérvár vs MTK,2024-05-03 00:00:00,31,10,aebm5g2ss8l4r09xu95hpwtwo,Fehérvár FC,c6b0b4fr003vrj6r8r1dq4bqi,M. Karamoko,Attempt Saved,0,0,1,0,0,0.026963593,81.8,29.04
2681757043,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,dysfr5isb95z3jhmb7gx8jggk,Fehérvár vs MTK,2024-05-03 00:00:00,31,42,aebm5g2ss8l4r09xu95hpwtwo,Fehérvár FC,4b9srd007t7rlrysmgxmwpuy1,T. Christensen,Goal,0,0,1,1,1,0.046097498,88.94,20.06
2681761193,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,dysfr5isb95z3jhmb7gx8jggk,Fehérvár vs MTK,2024-05-03 00:00:00,34,44,ad5l7of8nxlt7c7uyf5pjiy14,MTK Budapest,1eltcaof2l3k8ynctmubc43x1,K. Németh,Attempt Saved,0,0,1,0,0,0.06560567,87.15,41.55
2681765109,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,dysfr5isb95z3jhmb7gx8jggk,Fehérvár vs MTK,2024-05-03 00:00:00,37,32,aebm5g2ss8l4r09xu95hpwtwo,Fehérvár FC,8ofpxnxm5b0xnhrxmdcehfbsa,N. Serafimov,Attempt Saved,0,0,1,0,0,0.026656274,86.0,20.06
2681767659,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,dysfr5isb95z3jhmb7gx8jggk,Fehérvár vs MTK,2024-05-03 00:00:00,39,7,aebm5g2ss8l4r09xu95hpwtwo,Fehérvár FC,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,Goal,0,0,1,1,1,0.032861527,78.44,23.53
2681771729,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,dysfr5isb95z3jhmb7gx8jggk,Fehérvár vs MTK,2024-05-03 00:00:00,41,54,ad5l7of8nxlt7c7uyf5pjiy14,MTK Budapest,5hl90ejoxoeummwb9uh6rwqg9,Z. Nagy,Attempt Saved,0,0,1,1,0,0.025199309,81.38,43.38
2681777675,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,dysfr5isb95z3jhmb7gx8jggk,Fehérvár vs MTK,2024-05-03 00:00:00,45,57,aebm5g2ss8l4r09xu95hpwtwo,Fehérvár FC,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,Attempt Saved,0,0,1,1,0,0.022312576,78.75,18.5
